molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL1076193,20.0,nM,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nc5ccccc5n4-c4cc(N)ncn4)c3)cc(C(F)(F)F)c2)cn1,7.698970004336019
CHEMBL3774904,20.0,nM,COc1cc2ncnc(Nc3cc(O)ccc3F)c2cc1OC,7.698970004336019
CHEMBL400253,20.0,nM,COc1ccc(OC)c2c1c(/C=C1\C(=O)NN=C1c1snnc1C)cn2C,7.698970004336019
CHEMBL272449,20.0,nM,COc1cc2ncc(F)c(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)c2cc1OC,7.698970004336019
CHEMBL3109337,20.0,nM,COCCOc1ccn2c(-c3ccc4cccc(O[C@@H]5CCNC[C@H]5F)c4n3)cnc2c1,7.698970004336019
CHEMBL439068,20.0,nM,Cc1cc(NC(=O)Nc2ccc(-c3nccc4[nH]nc(N)c34)cc2)ccc1F,7.698970004336019
CHEMBL117166,20.0,nM,c1cncc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)c1,7.698970004336019
CHEMBL404401,20.0,nM,CNc1nnc(-c2cn3ncnc(Nc4cc(C(=O)NC5CC5)c(F)cc4F)c3c2C(C)C)o1,7.698970004336019
CHEMBL3686066,20.0,nM,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4ccc(N5CCCCC5)nn4)ccn23)c1,7.698970004336019
CHEMBL1083042,20.0,nM,CCCn1c2ccc(C3CCCCO3)cc2c2c3c(c4c(c21)CCc1c-4cnn1C)C(=O)NC3,7.698970004336019
CHEMBL2023482,20.0,nM,CCc1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)ccc34)cc2OC)no1,7.698970004336019
CHEMBL602905,20.0,nM,Cn1cnc(-c2cc3nccc(Oc4ccc(NC(CC(=O)Nc5ccc(F)cc5)C(F)(F)F)cc4)c3s2)c1,7.698970004336019
CHEMBL272670,20.0,nM,CNc1cc(Oc2ccc3c(C(=O)Nc4ccc(Cl)cc4)cccc3c2)ncn1,7.698970004336019
CHEMBL206146,20.0,nM,Cc1cc2c(F)c(Oc3ncnn4cc(OCCCN5CCCC5)c(C)c34)ccc2[nH]1,7.698970004336019
CHEMBL602704,20.0,nM,Cn1cnc(-c2cc3nccc(Oc4ccc(NC(CC(=O)Nc5ccc(F)cc5)C(F)(F)F)cc4F)c3s2)c1,7.698970004336019
CHEMBL591924,20.0,nM,COc1ccccc1NC(=O)CC(Nc1ccc(Oc2ccnc3cc(-c4cn(C)cn4)sc23)c(F)c1)C(F)(F)F,7.698970004336019
CHEMBL3656077,20.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCC(=O)NCC(O)CO)c[nH]4)c3)cc2)c1,7.698970004336019
CHEMBL3656091,20.0,nM,CCNC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cccc(C)c4)c(F)c3)ccn2)c1,7.698970004336019
CHEMBL2178352,20.0,nM,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,7.698970004336019
CHEMBL3321901,20.0,nM,Fc1ccc(-c2nc3ccc(Nc4ncnc5ccccc45)cc3[nH]2)cc1,7.698970004336019
CHEMBL206145,20.0,nM,Cc1cc2c(F)c(Oc3ncnn4cc(OCCC5CCN(C)CC5)c(C)c34)ccc2[nH]1,7.698970004336019
CHEMBL3656092,20.0,nM,Cc1cccc(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCC(=O)O)c[nH]4)c3)cc2F)c1,7.698970004336019
CHEMBL3656124,20.0,nM,CCN(CC)C(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)ccn2)c1,7.698970004336019
CHEMBL1233853,20.0,nM,O=C(Nc1ccc(Oc2ccncc2)cc1)Nc1cccc(C(F)(F)F)c1,7.698970004336019
CHEMBL3939959,20.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCCC5)sc34)cc2)c1,7.698970004336019
CHEMBL2086759,20.0,nM,CCN1CCC(Nc2ccc3c(c2)C(=C(c2cccc(F)c2)c2ncc[nH]2)C(=O)N3)CC1,7.698970004336019
CHEMBL89010,20.0,nM,O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1cc2c([nH]1)CCCC2,7.698970004336019
CHEMBL101683,20.0,nM,O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,7.698970004336019
CHEMBL3298000,20.2,nM,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1.Cl,7.694648630553377
CHEMBL4529670,20.2,nM,CCC(=O)Nc1cc(Oc2ccc(Nc3nccc4[nH]cc(-c5ccc(F)cc5)c(=O)c34)cc2F)ccn1,7.694648630553377
CHEMBL3288521,20.2,nM,Nc1n[nH]c2cccc(-c3ccc4c(C(=O)Nc5cccnc5)cccc4c3)c12,7.694648630553377
CHEMBL1172837,20.4,nM,O=C(Nc1ccc(-c2ccccc2)cc1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,7.690369832574101
CHEMBL4203429,20.6,nM,CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2ccc(CC(C)(C)CS(C)(=O)=O)c(C(F)(F)F)c2)c(F)c1,7.686132779630847
CHEMBL3322566,20.7,nM,COc1ccc(NC(=O)CC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)NCCN3CCCC3)c2C)cc1,7.684029654543082
CHEMBL4218013,20.8,nM,CCOc1cc(-c2ccc(NC(=O)Nc3ccc(CN4CCN(CC)CC4)c(C(F)(F)F)c3)c(F)c2)c[nH]c1=O,7.681936665037238
CHEMBL3690433,20.8,nM,CN(C)C(=O)C(C)(C)/N=C/C(C=N)c1ccn2c(-c3cccc(NC(=O)NCC(F)(F)F)c3)cnc2c1,7.681936665037238
CHEMBL3403515,20.9,nM,COc1ccc2c(c1)CCN2c1nc(C)nc2oc(C)cc12,7.679853713888946
CHEMBL189059,21.0,nM,COc1cc(OC)cc(-c2cc3cnc(NCCCN4CCN(C)CC4)nc3nc2NC(=O)NC(C)(C)C)c1,7.6777807052660805
CHEMBL495735,21.0,nM,CN1CCN(c2ccc3[nH]c(-c4c(N)c5cc(NCc6ccccc6)ccc5[nH]c4=O)nc3c2)CC1,7.6777807052660805
CHEMBL394577,21.0,nM,CN1CCN(CCc2ccc(Nc3ncc(C#N)c(-c4ccc(C(C)(C)N)cc4)n3)cc2)CC1,7.6777807052660805
CHEMBL3963292,21.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCC(C)(C)N)c4[nH]nc(N)c34)c3ccccc23)c1,7.6777807052660805
CHEMBL4171115,21.0,nM,COc1cc2c(Oc3ccc(NC(=O)NN4C(=O)CSC4c4c(F)cccc4F)c(F)c3)ccnc2cc1OCCCN1CCCC1,7.6777807052660805
CHEMBL5272957,21.0,nM,N#Cc1cc(Oc2ccc3c(C(=O)Nc4cccc(C(F)(F)F)c4)cccc3c2)ncn1,7.6777807052660805
CHEMBL3039504,21.0,nM,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,7.6777807052660805
CHEMBL212183,21.0,nM,CNc1ncc2cc(-c3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4C)ccc3C)ccc2n1,7.6777807052660805
CHEMBL3702602,21.0,nM,CC(C)c1cccc(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)c1,7.6777807052660805
CHEMBL149636,21.0,nM,CCSCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,7.6777807052660805
CHEMBL1945501,21.0,nM,CN(C)CCCc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=S)C3)ccc1F,7.6777807052660805
CHEMBL231411,21.0,nM,Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccc5ccccc5c4)cc3)c12,7.6777807052660805
CHEMBL1084062,21.0,nM,CC(C)n1c2ccc(C3CCCCO3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,7.6777807052660805
CHEMBL3923842,21.0,nM,Cc1ccc(F)c(NC(=O)Nc2cccc(C#Cc3cccc4[nH]nc(N)c34)c2)c1,7.6777807052660805
CHEMBL3678953,21.0,nM,COc1ccc(Nc2nc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc3n2C(C)C)cc1,7.6777807052660805
CHEMBL3982717,21.0,nM,CN1CCC(n2cc(Nc3ncc(Cl)c(CCc4ccccc4C4(C(N)=O)CC4)n3)cn2)CC1,7.6777807052660805
CHEMBL380243,21.0,nM,CN1CCN(Cc2ccc3c(c2)-c2n[nH]c(-c4ccc(CN(C)C(=O)Nc5ccc(Cl)cc5)s4)c2C3)CC1,7.6777807052660805
CHEMBL3656127,21.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)N5CC5)c[nH]4)c3)cc2)c1,7.6777807052660805
CHEMBL401900,21.0,nM,CC(=O)c1ccc2c(c1)c1c3c(c4c(c1n2CC(C)C)CCc1nn(C)cc1-4)C(=O)NC3,7.6777807052660805
CHEMBL222817,21.0,nM,COCCOn1nc(N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)cccc21,7.6777807052660805
CHEMBL271170,21.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)c1,7.6777807052660805
CHEMBL3806189,21.0,nM,CN1CCN(Cc2ccc(NC(=O)CNc3ccc(-c4ccc(NC(=O)C5CC5)nc4)cc3F)cc2C(F)(F)F)CC1,7.6777807052660805
CHEMBL407708,21.0,nM,CC(C)Nc1nnc(-c2cn3ncnc(Nc4cc(C(=O)NC5CC5)c(F)cc4F)c3c2C(C)C)o1,7.6777807052660805
CHEMBL3114023,21.0,nM,Cc1cc(C)cc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)c1,7.6777807052660805
CHEMBL429845,21.0,nM,CC(C)c1c(-c2nnc(N3CCN(C)CC3)o2)cn2ncnc(Nc3cc(C(=O)NC4CC4)c(F)cc3F)c12,7.6777807052660805
CHEMBL223528,21.0,nM,COCCOc1ccc(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c2c(N)n[nH]c12,7.6777807052660805
CHEMBL3633298,21.0,nM,COc1cccc(NC(=O)Nc2cccc(-c3cccc4[nH]nc(N)c34)c2)c1,7.6777807052660805
CHEMBL184223,21.0,nM,COc1ccc(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c2c1C(=O)NC2,7.6777807052660805
CHEMBL3808619,21.0,nM,CC(=O)Nc1cc(-c2ccc(NC(=O)Nc3cc(C(C)(C)C)on3)cc2)[nH]n1,7.6777807052660805
CHEMBL270084,21.0,nM,COc1ccc(-c2ccc(NC(=O)Nc3cc(C)ccc3F)cc2)c2c(N)noc12,7.6777807052660805
CHEMBL3660287,21.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCC(O)CO)c[nH]4)c3)cc2)c1,7.6777807052660805
CHEMBL3660267,21.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(N)=O)c[nH]4)c3)cc2)c1,7.6777807052660805
CHEMBL3656039,21.0,nM,Cc1ccoc1C(=O)Nc1cccc(Oc2ccnc(-c3cc(C(N)=O)c[nH]3)c2)c1,7.6777807052660805
CHEMBL219555,21.0,nM,CCCn1c2ccc(NC(=O)Nc3cccs3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,7.6777807052660805
CHEMBL223478,21.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN4CCOCC4)c4[nH]nc(N)c34)cc2)c1,7.6777807052660805
CHEMBL200765,21.3,nM,CCOC1=C(Cl)C(=O)C(Nc2ncnc3cc(OCCOC)c(OC)cc23)=CC1=O,7.671620396561262
CHEMBL3287222,21.3,nM,COc1ccc(N(C)c2nc(C)nc3c(Cc4ccccc4)c[nH]c23)cc1.Cl,7.671620396561262
CHEMBL5171763,21.3,nM,Cc1cc2c(F)c(Oc3cc(Nc4cccc([N+](=O)[O-])c4)ncn3)ccc2[nH]1,7.671620396561262
CHEMBL4166401,21.37,nM,Nc1ncc2ccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(F)c(F)c5)CC4)cc3)cc2n1,7.6701954778359305
CHEMBL3690469,21.4,nM,Nc1cccc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)n1,7.669586226650809
CHEMBL3800526,21.5,nM,COc1cc(CCc2cc(Nc3ncnc4cc(N5CCN6CCCCC6C5)ccc34)n[nH]2)cc(OC)c1,7.667561540084394
CHEMBL3752008,21.57,nM,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1,7.666149854897455
CHEMBL4282231,21.6,nM,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(N4CCOCC4)ncc32)cc1,7.665546248849069
CHEMBL4868604,21.7,nM,O=C(CSc1nc2ccccc2n2cnnc12)Nc1ccc(C(=O)NCc2ccccc2)cc1,7.66354026615147
CHEMBL4793436,21.7,nM,COc1cc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)ncnc2cc1OCCO.Cc1ccc(S(=O)(=O)O)cc1,7.66354026615147
CHEMBL178507,22.0,nM,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(Cl)c3)o2)c1,7.657577319177793
CHEMBL1200485,22.0,nM,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,7.657577319177793
CHEMBL3939918,22.0,nM,NC(=O)n1c(-c2ccc(NC(=O)Nc3ccccc3)cc2)cc2ccccc21,7.657577319177793
CHEMBL1082756,22.0,nM,CCOCCn1c2ccc(C3CCCCO3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,7.657577319177793
CHEMBL260531,22.0,nM,COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(C(N)=O)cc34)ccc12,7.657577319177793
CHEMBL394790,22.0,nM,Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,7.657577319177793
CHEMBL373365,22.0,nM,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(C)C)o4)c(C(C)C)c23)c(F)cc1F,7.657577319177793
CHEMBL3656104,22.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)N5CCC(C(=O)O)C5)c[nH]4)c3)cc2)c1,7.657577319177793
CHEMBL270745,22.0,nM,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)ccnc4c3)c2cc1OC,7.657577319177793
CHEMBL3746141,22.0,nM,C[C@@H]1NCc2ncnc(Oc3ccc4c(ccn4C(=O)Nc4cc(C(C)(C)C)on4)c3)c21,7.657577319177793
CHEMBL3702609,22.0,nM,CCc1cccc(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)c1,7.657577319177793
CHEMBL3690567,22.0,nM,CNc1cc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nc(SC)n1,7.657577319177793
CHEMBL194176,22.0,nM,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccn4)c3)o2)c1,7.657577319177793
CHEMBL1082437,22.0,nM,Cn1ncc2c1CCc1c-2c2c(c3c4cc(C5CCCCO5)ccc4n(C)c13)CNC2=O,7.657577319177793
CHEMBL3660274,22.0,nM,COCCNC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)ccn2)c1,7.657577319177793
CHEMBL375890,22.0,nM,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(C#CCOc5ccccc5)s4)n[nH]c2-3)CC1,7.657577319177793
CHEMBL3116050,22.0,nM,C[C@H](Nc1nc(Nc2cn(C)cn2)c2cc[nH]c2n1)c1ncc(F)cn1,7.657577319177793
CHEMBL2016920,22.0,nM,O=C(CN1CCCCC1)N1CCc2nc(-c3cc4cc(Cl)ccc4[nH]c3=O)[nH]c2C1,7.657577319177793
CHEMBL1762531,22.0,nM,CN(c1ccc(Cl)c(CO)c1)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1,7.657577319177793
CHEMBL3660296,22.0,nM,COC(=O)c1cc(-c2cc(Oc3cccc(NC(=O)Nc4cc(C)ccc4F)c3)ccn2)c[nH]1,7.657577319177793
CHEMBL469467,22.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5ccccc5)cnn4c3N)cc2)c1,7.657577319177793
CHEMBL269885,22.0,nM,COc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1,7.657577319177793
CHEMBL398459,22.0,nM,COC(=O)c1cccc2c1c(/C=C1\C(=O)NN=C1c1cnns1)cn2C,7.657577319177793
CHEMBL2407897,22.0,nM,CN(C)Cc1ccc(/C=C/c2n[nH]c3cc(/C=C4/C(=O)Nc5ccccc54)ccc23)cc1,7.657577319177793
CHEMBL4873983,22.0,nM,Nc1n[nH]c2cc(-c3cnn(CC(=O)Nc4cccc(C(F)(F)F)c4F)c3)ccc12,7.657577319177793
CHEMBL2386793,22.0,nM,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)[nH]n3)cc2)no1,7.657577319177793
CHEMBL1172838,22.1,nM,O=C(Nc1ccc(-c2ccc3ccccc3c2)cc1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,7.655607726314889
CHEMBL3752370,22.16,nM,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,7.654430243943608
CHEMBL3940400,22.3,nM,O=C(Nc1cnc(Oc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,7.651695136951839
CHEMBL605957,22.5,nM,COc1cc(C2=C(c3c[nH]c4ccc(Br)cc34)C(=O)NC2=O)cc(OC)c1OC,7.647817481888637
CHEMBL3936457,22.5,nM,CN1CCC(Nc2cc(C(F)(F)F)cc(NC(=O)Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)c(F)c3)n2)CC1,7.647817481888637
CHEMBL3397923,22.85,nM,COc1ccc(C(=O)Nc2ccc(OCCN3CCCC3)c(Cl)c2)c(-c2cccc(O)c2)c1O,7.641113795594131
CHEMBL4851244,22.9,nM,O=C(Cn1c(=O)c2nncn2c2ccccc21)Nc1ccc(C(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,7.6401645176601125
CHEMBL3656076,23.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCCCC(N)=O)c[nH]4)c3)cc2)c1,7.638272163982407
CHEMBL3972326,23.0,nM,Cc1cccc(NC(=O)Nc2ccc(C#Cc3ccc4nccn4n3)cc2)c1,7.638272163982407
CHEMBL98896,23.0,nM,c1ccc(-c2cnc(Nc3cnccn3)s2)cc1,7.638272163982407
CHEMBL3656035,23.0,nM,Cc1ccc(F)c(NC(=O)c2cccc(Oc3ccnc(-c4cc(C(=O)NO)c[nH]4)c3)c2)c1,7.638272163982407
CHEMBL192101,23.0,nM,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(CC(C)C)o4)c(C(C)C)c23)c(F)cc1F,7.638272163982407
CHEMBL184170,23.0,nM,O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1cc(C(F)(F)F)ccc1F,7.638272163982407
CHEMBL446367,23.0,nM,COc1cc2nccc(Oc3cc4cccc(C(=O)Nc5ccc(Cl)cc5)c4cn3)c2cc1OC,7.638272163982407
CHEMBL4107720,23.0,nM,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OC[C@@H](C)O)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C,7.638272163982407
CHEMBL1934326,23.0,nM,CN1CCC(COc2ccc3c(Nc4ccc(NC(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)cc4)ncnc3c2)CC1,7.638272163982407
CHEMBL231356,23.0,nM,Cc1cccc(NC(=O)N(C)c2ccc(-c3csc4ccnc(N)c34)cc2)c1,7.638272163982407
CHEMBL205097,23.0,nM,Cn1cc(/C=C2\C(=O)NN=C2c2cnccn2)c2cc(F)ccc21,7.638272163982407
CHEMBL411725,23.0,nM,Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,7.638272163982407
CHEMBL225036,23.0,nM,COCC#Cc1cc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)cs1,7.638272163982407
CHEMBL400061,23.0,nM,COc1ccc2c(c(/C=C3\C(=O)NN=C3c3snnc3C)cn2C)c1Br,7.638272163982407
CHEMBL3656081,23.0,nM,CCNC(=O)CCCNC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)ccn2)c1,7.638272163982407
CHEMBL3656060,23.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NO)c[nH]4)c3)cc2F)c1,7.638272163982407
CHEMBL3660269,23.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)N5CCC5)c[nH]4)c3)cc2)c1,7.638272163982407
CHEMBL373798,23.0,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,7.638272163982407
CHEMBL2023494,23.0,nM,COc1ccc2c(Oc3ccc(CC(=O)Nc4cc(C)cc(CN(C)C)c4)c(OC)c3)ccnc2c1,7.638272163982407
CHEMBL3908397,23.0,nM,Cc1ccc(NC(=O)Nc2ccc(-c3cc4ccccc4n3C(N)=O)cc2)cc1,7.638272163982407
CHEMBL3409414,23.0,nM,Nc1nccc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)n1,7.638272163982407
CHEMBL410663,23.0,nM,Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccc(F)c(C(F)(F)F)c4)cc3)c12,7.638272163982407
CHEMBL502621,23.0,nM,CN(C)[C@H]1CCN(C(=O)c2cc3nccc(Oc4ccc(NC(=O)N5CCN(c6ccccc6)C5=O)cc4F)c3s2)C1,7.638272163982407
CHEMBL498266,23.0,nM,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(CCN(C)C)S(C)(=O)=O)cc1)c1ccccc1,7.638272163982407
CHEMBL82069,23.0,nM,c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)nc4)ccc32)cc1,7.638272163982407
CHEMBL1255013,23.0,nM,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cc(CN5CCOCC5)cc(C(F)(F)F)c4)c(Cl)c3)c21,7.638272163982407
CHEMBL275473,23.0,nM,CCN(CC)S(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccccc3)o2)c1,7.638272163982407
CHEMBL3656110,23.0,nM,CNC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cccc(C)c4)cc3)ccn2)c1,7.638272163982407
CHEMBL257794,23.0,nM,CCO/N=C(/c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)-c1cn(C)nc1CC4)C(C)C,7.638272163982407
CHEMBL4086603,23.0,nM,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccc(CC#N)c(-c4ccccn4)c3)o2)c1,7.638272163982407
CHEMBL153843,23.0,nM,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,7.638272163982407
CHEMBL4438194,23.1,nM,Cc1cc2ccnc(Nc3ccc(Oc4ccnc(N)c4Cl)c(F)c3)c2c(=O)n1-c1ccccc1,7.636388020107855
CHEMBL4250273,23.4,nM,COc1ccc(N(c2ncnc3occ(C)c23)C(C)C)cc1,7.6307841425898575
CHEMBL1271781,23.4,nM,O=C(Nc1cnc2ccccc2c1)c1cc(Cl)cnc1Br,7.6307841425898575
CHEMBL1269634,23.6,nM,O=C(Nc1cccc2cccnc12)c1ccccc1Cl,7.627087997029894
CHEMBL2113182,23.6,nM,COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccc(F)cc4)=CC3=O)c2cc1OC,7.627087997029894
CHEMBL3099469,23.8,nM,COc1cc(-c2cc(NC(=O)Nc3ccc(OCCCN4CCOCC4)cc3C)cc(OC)c2OC)ccc1C(C)=O,7.623423042943488
CHEMBL3099475,23.9,nM,COc1cc(-c2cc(NC(=O)Nc3cc(OCCN4CCOCC4)ccc3C)cc(OC)c2OC)ccc1C(C)=O,7.621602099051862
CHEMBL3694708,23.9,nM,COCCc1nnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)s1,7.621602099051862
CHEMBL3656044,24.0,nM,Cc1ccoc1C(=O)Nc1cccc(Oc2ccnc(-c3cc(C(=O)OCC(O)CO)c[nH]3)c2)c1,7.619788758288394
CHEMBL219983,24.0,nM,COCCO/N=C/c1c(N)ncnc1Oc1ccc2[nH]c(C)cc2c1F,7.619788758288394
CHEMBL3656046,24.0,nM,Cc1ccsc1C(=O)Nc1cccc(Oc2ccnc(-c3cc(C(=O)OCCO)c[nH]3)c2)c1,7.619788758288394
CHEMBL3656065,24.0,nM,CCNC(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cccc(C)c4)c(F)c3)ccn2)c1,7.619788758288394
CHEMBL3656090,24.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCCC(=O)O)c[nH]4)c3)cc2F)c1,7.619788758288394
CHEMBL92516,24.0,nM,c1cc(-c2cnc3c(-c4ccsc4)cnn3c2)ccn1,7.619788758288394
CHEMBL401897,24.0,nM,CCn1c2ccc(/C(C)=N/OCC(C)C)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,7.619788758288394
CHEMBL4081227,24.0,nM,c1cc(-c2cnn3cc(-c4ccsc4)cnc23)ccn1,7.619788758288394
CHEMBL3916459,24.0,nM,COC(=O)c1cc2nccc(Oc3cccc(NC(=O)c4occc4C)c3)c2s1,7.619788758288394
CHEMBL210003,24.0,nM,CCc1cccc(NC(=O)Nc2ccc(-c3noc4ncnc(N)c34)cc2)c1,7.619788758288394
CHEMBL3696088,24.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3nsc(N)c3C(N)=O)cc2)c1,7.619788758288394
CHEMBL3805771,24.0,nM,CCN1CCN(Cc2ccc(NC(=O)CNc3ccc(-c4ccc(NC(=O)C5CC5)nc4)cc3)cc2C(F)(F)F)CC1,7.619788758288394
CHEMBL3980166,24.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCNC(=O)OC(C)(C)C)sc34)cc2F)c1,7.619788758288394
CHEMBL380905,24.0,nM,Cc1cc2c(F)c(Oc3ncnn4cc(O)c(C)c34)ccc2[nH]1,7.619788758288394
